Column1;Column2;Column3;Column4
55;Men;B-CREATURE;280
55;and;o;280
55;fell;O;280
55;beasts;B-CREATURE;280
55;.;O;280
56;Even;O;281
56;the;O;281
56;wild;o;281
56;Woses;B-CREATURE;281
56;,;O;281
56;the;O;281
56;men;O;281
56;of;o;281
56;the;O;281
56;Woods;B-LOC;281
56;,;O;281
56;fled;O;281
56;before;O;281
56;the;O;281
56;shadow;O;281
56;of;O;281
56;Sauron;B-PER;281
56;.;O;281
57;Then;O;282
57;Legolas;B-PER;282
57;and;O;282
57;Gimli;B-PER;282
57;ran;O;282
57;side;O;282
57;by;O;282
57;side;O;282
57;to;O;282
57;defend;O;282
57;the;O;282
57;gate;O;282
57;against;O;282
57;orc;B-CREATURE;282
57;and;O;282
57;troll;B-CREATURE;282
57;.;O;282
58;Saruman;B-PER;283
58;had;O;283
58;many;O;283
58;cunning;O;283
58;servants;O;283
58;:;O;283
58;orcs;B-CREATURE;283
58;,;O;283
58;wolves;B-CREATURE;283
58;,;O;283
58;and;O;283
58;evil;O;283
58;Men;B-CREATURE;283
58;.;O;283
59;The;O;284
59;Nazg?l;B-CREATURE;284
59;shrieked;O;284
59;as;O;284
59;the;O;284
59;rising;O;284
59;sun;O;284
59;scattered;O;284
59;their;O;284
59;shadow-forms;B-SPELL;284
59;.;O;284
60;Aragorn;B-PER;285
60;drew;O;285
60;the;O;285
60;sword;B-ARTIFACT;285
60;Andúril;B-ARTIFACT;285
60;,;O;285
60;Flame;B-ARTIFACT;285
60;of;I-ARTIFACT;285
60;the;I-ARTIFACT;285
60;West;I-ARTIFACT;285
60;,;O;285
60;from;O;285
60;its;O;285
60;dark;O;285
60;scabbard;B-ARTIFACT;285
60;.;O;285
61;From;O;286
61;a;O;286
61;locked;O;286
61;drawer;O;286
61;he;O;286
61;took;O;286
61;out;O;286
61;an;O;286
61;old;B-ARTIFACT;286
61;cloak;I-ARTIFACT;286
61;and;O;286
61;hood;B-ARTIFACT;286
61;that;O;286
61;had;O;286
61;been;O;286
61;put;O;286
61;away;O;286
61;as;O;286
61;if;O;286
61;very;O;286
61;precious;O;286
61;.;O;286
62;The;O;287
62;Dwarves;B-CREATURE;287
62;delved;O;287
62;too;O;287
62;greedily;O;287
62;and;O;287
62;disturbed;O;287
62;the;O;287
62;Balrog;B-CREATURE;287
62;in;O;287
62;the;O;287
62;depths;O;287
62;of;O;287
62;Moria;B-LOC;287
62;.;O;287
63;Old;O;288
63;Bilbo;B-PER;288
63;had;O;288
63;a;O;288
63;mithril;B-ARTIFACT;288
63;coat;I-ARTIFACT;288
63;of;I-ARTIFACT;288
63;rings;I-ARTIFACT;288
63;given;O;288
63;to;O;288
63;him;O;288
63;by;O;288
63;Thorin;B-PER;288
63;Oakenshield;I-PER;288
63;himself;O;288
63;.;O;288
64;His;O;289
64;helm;B-ARTIFACT;289
64;they;O;289
64;set;O;289
64;beside;O;289
64;him;O;289
64;,;O;289
64;and;O;289
64;across;O;289
64;his;O;289
64;lap;O;289
64;they;O;289
64;laid;O;289
64;the;O;289
64;cloven;B-ARTIFACT;289
64;horn;I-ARTIFACT;289
64;and;O;289
64;the;O;289
64;hilts;B-ARTIFACT;289
64;and;O;289
64;shards;O;289
64;of;O;289
64;his;O;289
64;sword;B-ARTIFACT;289
64;beneath;O;289
64;his;O;289
64;feet;O;289
64;.;O;289
65;Here;O;290
65;is;O;290
65;the;O;290
65;Sword;B-ARTIFACT;290
65;that;I-ARTIFACT;290
65;was;I-ARTIFACT;290
65;Broken;I-ARTIFACT;290
65;and;O;290
65;is;O;290
65;forged;O;290
65;again;O;290
65;!;O;290
66;He;O;291
66;took;O;291
66;his;O;291
66;staff;B-ARTIFACT;291
66;in;O;291
66;one;O;291
66;hand;O;291
66;and;O;291
66;the;O;291
66;phial;B-ARTIFACT;291
66;in;O;291
66;his;O;291
66;other;O;291
66;.;O;291
67;One;B-ARTIFACT;292
67;Ring;I-ARTIFACT;292
67;to;O;292
67;rule;B-SPELL;292
67;them;O;292
67;all;O;292
67;and;O;292
67;in;O;292
67;the;O;292
67;Darkness;O;292
67;bind;B-SPELL;292
67;them;O;292
67;.;O;292
68;Suddenly;O;293
68;the;O;293
68;clouds;O;293
68;were;O;293
68;seared;O;293
68;by;O;293
68;a;O;293
68;blinding;B-SPELL;293
68;flash;I-SPELL;293
68;,;O;293
68;and;O;293
68;Gandalf;B-PER;293
68;the;I-PER;293
68;White;I-PER;293
68;appeared;O;293
68;atop;O;293
68;the;O;293
68;hill;O;293
68;.;O;293
69;Slowly;O;294
69;his;O;294
69;hand;O;294
69;went;O;294
69;to;O;294
69;his;O;294
69;bosom;O;294
69;and;O;294
69;he;O;294
69;held;O;294
69;aloft;O;294
69;the;O;294
69;Phial;B-ARTIFACT;294
69;of;I-ARTIFACT;294
69;Galadriel;I-ARTIFACT;294
69;,;O;294
69;and;O;294
69;the;O;294
69;darkness;O;294
69;was;O;294
69;pierced;B-SPELL;294
69;by;O;294
69;its;O;294
69;light;O;294
69;.;O;294
70;The;O;295
70;Ring;B-ARTIFACT;295
70;had;O;295
70;made;O;295
70;Gollum;B-CREATURE;295
70;invisible;B-SPELL;295
70;to;O;295
70;all;O;295
70;eyes;O;295
70;,;O;295
70;and;O;295
70;he;O;295
70;lived;O;295
70;long;O;295
70;beyond;O;295
70;his;O;295
70;kind;O;295
70;by;O;295
70;its;O;295
70;sorcery;B-SPELL;295
70;.;O;295
71;Let;O;296
71;the;O;296
71;fighting;O;296
71;Uruk-hai;B-CREATURE;296
71;do;O;296
71;the;O;296
71;work;O;296
71;,;O;296
71;as;O;296
71;usual;O;296
71;.;O;296
72;But;O;297
72;these;O;297
72;creatures;O;297
72;of;O;297
72;Isengard;B-LOC;297
72;,;O;297
72;these;O;297
72;half-orcs;B-CREATURE;297
72;and;O;297
72;goblin-men;B-CREATURE;297
72;that;O;297
72;the;O;297
72;foul;O;297
72;craft;O;297
72;of;O;297
72;Saruman;B-PER;297
72;has;O;297
72;bred;O;297
72;,;O;297
72;they;O;297
72;will;O;297
72;not;O;297
72;quail;O;297
72;at;O;297
72;the;O;297
72;sun;O;297
72;.;O;297
73;Too;O;298
73;little;O;298
73;did;O;298
73;he;O;298
73;or;O;298
73;his;O;298
73;master;O;298
73;know;O;298
73;of;O;298
73;the;O;298
73;craft;O;298
73;of;O;298
73;Shelob;B-CREATURE;298
73;,;O;298
73;the;O;298
73;great;O;298
73;spider;B-CREATURE;298
73;.;O;298
74;They;O;299
74;still;O;299
74;have;O;299
74;voices;O;299
74;,;O;299
74;and;O;299
74;can;O;299
74;speak;O;299
74;with;O;299
74;the;O;299
74;Ents;B-CREATURE;299
74;";";O;299
74;that;O;299
74;is;O;299
74;why;O;299
74;they;O;299
74;are;O;299
74;called;O;299
74;Huorns;B-CREATURE;299
74;,;O;299
74;Treebeard;B-CREATURE;299
74;says;O;299
74;,;O;299
74;but;O;299
74;they;O;299
74;have;O;299
74;become;O;299
74;queer;O;299
74;and;O;299
74;wild;O;299
74;.;O;299
75;But;O;300
75;Shelob;B-CREATURE;300
75;was;O;300
75;not;O;300
75;as;O;300
75;dragons;B-CREATURE;300
75;are;O;300
75;,;O;300
75;no;O;300
75;softer;O;300
75;spot;O;300
75;had;O;300
75;she;O;300
75;save;O;300
75;only;O;300
75;her;O;300
75;eyes;O;300
75;.;O;300
